id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4952524178327358,4952524178327358,Mon Oct 02 22:34:00 +0800 2023,,发布于 北京,False,1000000,244256,327304,猪蹄儿手势误入MBTI探究所👀 难？不倒我#tf家族恭喜你发现了宝藏第二季# ,[],['#tf家族恭喜你发现了宝藏第二季#'],[],[],[],[],[]
4951943820347532,4951943820347532,Sun Oct 01 08:07:52 +0800 2023,,发布于 北京,False,1000000,19461,110088,山河无恙，国富民强。祖国母亲生日快乐！🇨🇳 #庆祝新中国成立74周年#,[],['#庆祝新中国成立74周年#'],[],[],[],[],[]
4951767358638478,4951767358638478,Sat Sep 30 20:26:40 +0800 2023,,发布于 北京,False,1000000,252698,337336,迟来的节日祝福  大家放假快乐👀#一条plog告别九月# ,[],['#一条plog告别九月#'],[],[],[],[],[]
4950727895550761,4950727895550761,Wed Sep 27 23:36:13 +0800 2023,微博视频号,发布于 北京,False,1000000,212349,336103,完美月亮的诞生#出去玩想想就开心# TF家族-张泽禹的微博视频 ,[],['#出去玩想想就开心#'],[],[],[],[],[]
4950721822722220,4950721822722220,Wed Sep 27 23:12:05 +0800 2023,,发布于 河北,False,1000000,158845,236021,高速行驶的车上能拍成这样是我没想到的 ,[],[],[],[],[],[],[]
4947813881610365,4947813881610365,Tue Sep 19 22:36:57 +0800 2023,,发布于 北京,False,1000000,113449,274009,硬cool一把 ,[],[],[],[],[],[],[]
4947289187290139,4947289187290139,Mon Sep 18 11:52:01 +0800 2023,,发布于 北京,False,42806,10967,82599,牢记历史，珍爱和平，吾辈当自强。,[],[],[],[],[],[],[]
4946731801511337,4946731801511337,Sat Sep 16 22:57:10 +0800 2023,,发布于 北京,False,1000000,89899,282620,“怎么能够停止不前” ,[],[],[],[],[],[],[]
4946370130871194,4946370130871194,Fri Sep 15 23:00:01 +0800 2023,微博网页版,发布于 北京,False,1000000,99991,604564,大家好哈哈哈 下面我们将进行一次取名字征集意见 我会在评论区打出我对这把新吉他的几个名字以及每一个理由 请大家选出自己心仪的名字点赞那条评论 限时时间24小时 注意 24小时 最终的名字就是明天同一时间点赞最多的那条评论 希望大家踊跃参加 明天会跟大家公布结果 哈哈哈哈哈 ,[],[],['[思考]'],[],[],[],[]
4946021337532040,4946021337532040,Thu Sep 14 23:54:02 +0800 2023,,发布于 北京,False,1000000,46391,254112,回宿舍的时候 遇到一个路人小哥 ,[],[],['[doge]'],[],[],[],[]
4944554903210188,4944554903210188,Sun Sep 10 22:46:57 +0800 2023,微博视频号,发布于 北京,False,1000000,116185,266423,张小宝和他的朋友张中宝一起来祝福老师们教师节快乐，天天开心👀 （ps：做完作业继续先给老师们发祝福啦！）#老师谢谢你# TF家族-张泽禹的微博视频 ,[],['#老师谢谢你#'],[],[],[],[],[]
4944177159997885,4944177159997885,Sat Sep 09 21:45:56 +0800 2023,,发布于 北京,False,1000000,68764,246142,当我推开舞蹈教室的门……[冲鸭][冲鸭] ,[],[],[],[],[],[],[]
4943836902065236,4943836902065236,Fri Sep 08 23:13:52 +0800 2023,微博视频号,发布于 北京,False,1000000,58141,228673,偷溜计划——出门溜达了一圈儿哈哈哈哈哈哈哈#今天星期五# TF家族-张泽禹的微博视频 ,[],['#今天星期五#'],['[嘻嘻]'],[],[],[],[]
4942388113707744,4942388113707744,Mon Sep 04 23:16:54 +0800 2023,,发布于 北京,False,1000000,107257,265145,头发又长长了🫠#元气开学季# ,[],['#元气开学季#'],[],[],[],[],[]
4941661514240013,4941661514240013,Sat Sep 02 23:09:39 +0800 2023,,发布于 北京,False,1000000,101985,279115,外面好大一个闪电#元气开学季# ,[],['#元气开学季#'],"['[单身狗]', '[单身狗]']",[],[],[],[]
4940269726204248,4940269726204248,Wed Aug 30 02:59:11 +0800 2023,TF家族超话,发布于 北京,False,1000000,129313,296457,TF家族 不好意思来晚了 张小宝的TMI时间[冲鸭]#tf家族三代与你sayhello##元气开学季# TF家族-张泽禹的微博视频 ,[],"['#tf家族三代与你sayhello#', '#元气开学季#']",[],['TF家族'],[],[],[]
4940170295252138,4940170295252138,Tue Aug 29 20:24:05 +0800 2023,TF家族超话,发布于 北京,False,1000000,1000000,1279397,TF家族 哈喽又是我👀hello hello！今天是我们的“anniversary”！我是TF家族-张泽禹#TF家族三代与你sayHello##超有话聊# ,[],"['#TF家族三代与你sayHello#', '#超有话聊#']",[],['TF家族'],[],[],[]
4938392996947865,4938392996947865,Thu Aug 24 22:41:44 +0800 2023,微博视频号,发布于 重庆,False,1000000,159701,406914,沉浸式体验👀 TF家族-张泽禹的微博视频 ,[],[],[],[],[],[],[]
4937995595287700,4937995595287700,Wed Aug 23 20:22:35 +0800 2023,,发布于 重庆,False,1000000,132934,426696,滑雪day ,[],[],[],[],[],[],[]
4936531423266094,4936531423266094,Sat Aug 19 19:24:30 +0800 2023,,发布于 重庆,False,1000000,137986,394677,骑车day✌️ ,[],[],[],[],[],[],[]
4935379058431587,4935379058431587,Wed Aug 16 15:05:25 +0800 2023,,发布于 北京,False,1000000,160220,765662,这个本来准备在舞台上展示🎸结果试了一下 把无线收音都甩掉了 只能在后台浅浅展示一下！！另外呢，记录了一些日常碎片分享，很O!K#夏日青春派对# ,[],['#夏日青春派对#'],"['[允悲]', '[允悲]']",[],[],[],[]
