id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4809542812568664,4809542812568664,Sat Sep 03 09:17:06 +0800 2022,,发布于 重庆,False,2986,6240,71360,历史永不能忘，缅怀先烈，吾辈自强！#铭记77年前的伟大胜利#,[],['#铭记77年前的伟大胜利#'],[],[],[],[],[]
4807945688973337,4807945688973337,Mon Aug 29 23:30:41 +0800 2022,,发布于 重庆,False,1000000,102422,242615,第六次进化论了，虽说理应更加从容，但中间还是有比较紧张刺激的桥段。与以往相同，选节目方式依旧是battle制，但内容比以前更充满不确定性；与以往不同的是，这次有battle歌曲主唱位的环节，获得了一个舞台后还要去争夺更多的演唱机会，battle再battle就很刺激了。排练中，依旧还是有些舞蹈开始得比 ...全文,[],[],[],[],[],[],[]
4807894334444186,4807894334444186,Mon Aug 29 20:06:38 +0800 2022,TF家族超话,发布于 重庆,False,1000000,224390,749917,TF家族 Hey，Left的信📩来了。现在我们可以来聊一会儿。#暑期超访大会##给TF家族回信# ,[],"['#暑期超访大会#', '#给TF家族回信#']",[],['TF家族'],[],[],[]
4807766080489374,4807766080489374,Mon Aug 29 11:37:00 +0800 2022,,发布于 重庆,False,16536,12250,100575,借一点花火 去照亮梦的角落🧩#TF家族新歌让我完整上线# 我们这代人，是因为有了很多坚固的东西在周围保护着我们才茁壮长大的，这些都在“complete me”。,[],['#TF家族新歌让我完整上线#'],[],[],[],[],[]
4806816896912599,4806816896912599,Fri Aug 26 20:45:17 +0800 2022,,发布于 重庆,False,4724,10814,94631,英雄无所畏惧！你们辛苦了！,[],[],[],[],[],[],[]
4805003271474664,4805003271474664,Sun Aug 21 20:38:35 +0800 2022,,发布于 重庆,False,1000000,309024,342843,生活瞬息万变，就像这两张照片，快门就隔了这么几秒，感觉却完全不同，所以过好人生每一秒，活出每一秒该有的色彩，活在当下（记录这难忘的一次进化论）#TF少年进化论第六期# ,[],['#TF少年进化论第六期#'],['[成人礼]'],[],[],[],[]
4802360030003376,4802360030003376,Sun Aug 14 13:35:16 +0800 2022,,发布于 重庆,False,21453,28534,133750,“蒸发掉无聊属性，只要快乐满配。”😈😈😈😈 #TF家族新歌灵魂冲浪#,[],['#TF家族新歌灵魂冲浪#'],[],[],[],[],[]
4802104856155298,4802104856155298,Sat Aug 13 20:41:19 +0800 2022,,发布于 重庆,False,1000000,521284,379437,我们要一直写写写写写唱唱唱唱唱！#花果三天台音乐会# ,[],['#花果三天台音乐会#'],"['[成人礼]', '[并不简单]']",[],[],[],[]
4801244127036854,4801244127036854,Thu Aug 11 11:41:05 +0800 2022,,发布于 重庆,False,74474,32528,133527,“把所有压力都驱散答案Keep moving run run run”  这个天的run，我真的记忆犹新，大概是衣服可以挤出一瓶水的程度但是真的很爽！ #TF家族暑期新歌合集# #TF家族新歌拜特闹#,[],"['#TF家族暑期新歌合集#', '#TF家族新歌拜特闹#']","['[并不简单]', '[成人礼]']",[],[],[],[]
4799971113308783,4799971113308783,Sun Aug 07 23:22:35 +0800 2022,,发布于 重庆,False,1000000,586064,376930,更新速度是我的风格如果没更就是在整歌#对夏天的库存照说拜拜# ,[],['#对夏天的库存照说拜拜#'],['[成人礼]'],[],[],[],[]
4799785649309984,4799785649309984,Sun Aug 07 11:05:37 +0800 2022,,发布于 重庆,False,61558,30118,134017,“京城里人家 戏曲唱着金戈铁马。” #TF家族暑期新歌合集# #TF家族新歌将军话上线#　 查看图片,[],"['#TF家族暑期新歌合集#', '#TF家族新歌将军话上线#']",['[作揖]'],[],[],['查看图片'],['查看图片']
